job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry
3959689099,Senior Consultant Business Intelligence & Controlling (w/m/d) ,KPMG Deutschland,NULL,NULL,"SAP, Cloud, ERP, MS Office",German,Düsseldorf,North Rhine-Westphalia,Germany,Digital
3733041072,Senior Consultant Microsoft Business Intelligence (all genders) ,adesso SE,On-site,Full-time,PowerBI,German,Hamburg,Hamburg,Germany,Digital
3943035710,Business Analyst (m/w/d),XXXLdigital – Part of XXXL Group,Hybrid,Full-time,None,German,Würzburg,Bavaria,Germany,Digital
4177427111,Leitung Analyse und Votierung (m/w/d),Volksbank Westmünsterland eG,Hybrid,Full-time,None,German,Borken,North Rhine-Westphalia,Germany,Banking & Financial Services
4147167038,Data Engineer,Source Group International,Hybrid,Full-time,"PostgreSQL, dbt, Talend, ETL, Java, ETL processes, MySQL, Scala, ETL tools, Python, SQL, Snowflake, Azure",English,North Rhine-Westphalia,,Germany,Banking & Financial Services
4158222386,Junior Business Analyst ,GFT Technologies,Hybrid,Full-time,"Cloud, SQL",German,,,Stuttgart Region,Banking & Financial Services
4138756211,Business-Analyst:in,INTER Versicherungsgruppe,Hybrid,Full-time,None,German,Mannheim,Baden-Württemberg,Germany,Banking & Financial Services
4172876000,Business Planning Analyst (m/w/d),YOKOHAMA Europe,Hybrid,Full-time,"MS Office, Excel",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4121069351,Business Analyst (m/w/d) ,R+V Versicherung,Hybrid,Full-time,R,German,Wiesbaden,Hesse,Germany,Banking & Financial Services
4158323988,Business Analyst ,TAKKT Group,Hybrid,Full-time,Salesforce,English,Stuttgart,Baden-Württemberg,Germany,Banking & Financial Services
4174808377,Business Analyst (m/w/d) ,VÖB-Service GmbH,On-site,Full-time,None,German,Berlin,Berlin,Germany,Sales & Marketing
4152721463,Business Analyst IT - SAP Sales Processes (f/m/x) ,ZEISS Group,Hybrid,Full-time,"SAP, ERP, Excel",English,Aalen,Baden-Württemberg,Germany,Digital
4158209180,Junior Insights Consultant Retail (m/w/d) ,Circana,Remote,Full-time,MS Office,German,Düsseldorf,North Rhine-Westphalia,Germany,Digital
4172690200,Business Analyst - Commercial (m/w/d) ,Picnic Technologies,NULL,NULL,"SQL, Python",German,Hamburg,Hamburg,Germany,Travel
4095532425,Senior Business Analyst (all genders) ,HRS Group,Remote,Full-time,"MS Office, Tableau",English,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4166071741,Data Analysis Manager (Supply Chain),SHEIN,On-site,Full-time,"Quicksight, Tableau",English,Frankfurt,Hesse,Germany,Product
4166346055,AI Product Owner (m/w/d) ,QIAGEN,Hybrid,Full-time,"Git, Azure",English,Hilden,North Rhine-Westphalia,Germany,Digital
4158332043,Business Analyst ,TAKKT Group,Hybrid,Full-time,Salesforce,English,,,Stuttgart Region,Banking & Financial Services
4180877673,Senior Product Owner - Search & Discovery (all genders) ,flaconi,Hybrid,Full-time,A/B testing,English,Berlin,Berlin,Germany,Sales & Marketing
4165000261,Fraud Data Expert ,EBA CLEARING,Hybrid,Full-time,None,English,,,Frankfurt Rhine-Main Metropolitan Area,Banking & Financial Services
4168185256,"(Senior) Data Engineer (m/w/d) – Data Engineering, Cloud Solutions & BI",Instaffo,Hybrid,Full-time,"ETL, Microsoft Power BI, Scala, Cloud, Python, Tableau, Power BI, Microsoft Azure, Azure",German,Kamp-Lintfort,North Rhine-Westphalia,Germany,Digital
4168416370,(Senior) Data Consultant (m/w/d),Project A,On-site,Full-time,"dbt, SQL, PowerBI",English & German,Berlin,Berlin,Germany,Banking & Financial Services
4175775407,Interim Data Management / Data Modeling Specialist (m/w/d) ,Michael Page,On-site,Full-time,"Snowflake, Git",German,Essen,North Rhine-Westphalia,Germany,Digital
4168237113,Fachbereichsleiter (m/w/d) Analytik / Data Science,AOK Bayern - Die Gesundheitskasse,On-site,Full-time,None,German,Munich,Bavaria,Germany,Sales & Marketing
4149022714,Business Analyst - Software / Agile / SCRUM (m/w/d),Workwise,Hybrid,Full-time,None,German,Hüttenberg,Hesse,Germany,Banking & Financial Services
4061762152,(Junior) Consultant Low Code (m/w/d) ,CGI Nederland,NULL,NULL,None,German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
4053980731,"Data Science Consultant - QuantumBlack, AI by McKinsey ","QuantumBlack, AI by McKinsey",NULL,NULL,"AWS, GCP, TensorFlow, PySpark, PyTorch, Databricks, Cloud, Kubernetes, Python, Generative AI, Docker, Google Cloud, SQL, Azure",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
3733046191,Data Engineer (all genders) ,adesso SE,On-site,Full-time,"AWS, CI/CD, Java, GCP, Ansible, Git, Scala, Cloud, Python, Kafka, Azure",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4054411226,"SBU Business Analyst and Data Engineer, Value Management (m/f/d) ",HARMAN International,Hybrid,Full-time,"SAP, ERP, Pandas, MySQL",English,Karlsbad,Baden-Württemberg,Germany,Banking & Financial Services
4176155449,Product Owner - Azure Data Platform (m/w/d),OBI Smart Technologies GmbH,Hybrid,Full-time,"CI/CD, Databricks, ERP, Python, SQL, Snowflake, Azure",English,Wermelskirchen,North Rhine-Westphalia,Germany,Digital
4124999037,IT Business Analyst (m/f/d) – IT ISM & IT Operations in Saarbrücken ,ODDO BHF,Hybrid,Full-time,None,English,Saarbrücken,Saarland,Germany,Consulting
4177421871,Consultant Forensik - Technology & Data Analytics (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Java, R, Machine Learning (ML), Python, SQL",English & German,Cologne,North Rhine-Westphalia,Germany,Digital
4151846709,"Data Scientist, Germany - BCG X ",BCG X,NULL,NULL,"Statistics, Python",English,Berlin,Berlin,Germany,Digital
3790517845,(Senior) Data Engineer w/m/d ,Computacenter,Hybrid,Full-time,Cloud,German,,,Greater Nuremberg Metropolitan Area,Digital
4062757137,IT Consultant (all genders) - BCG Platinion ,BCG Platinion,NULL,NULL,None,English,Cologne,North Rhine-Westphalia,Germany,Digital
3733039702,Machine Learning Engineer / Data Scientist - Google Cloud (all genders) ,adesso SE,On-site,Full-time,"Java, scikit-learn, TensorFlow, PyTorch, Cloud, Python, Google Cloud",German,Aachen,North Rhine-Westphalia,Germany,Sales & Marketing
4121283281,IT Business Analyst (m/w/d) ,Carglass® Germany,Hybrid,Full-time,None,German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4159603312,Data Science Consultant (m/w/d) ,Sopra Steria,On-site,Full-time,"R, Qlik, Cloud, Python, Tableau, Power BI",German,,,Cologne Bonn Region,Digital
4136742565,Senior Analytics Engineer (m/w/d),1&1 Mail & Media Applications SE - GMX | WEB.DE | mail.com,Hybrid,Full-time,"ETL, Jupyter, SQL, Tableau",German,Karlsruhe,Baden-Württemberg,Germany,Sales & Marketing
4122653146,Data Manager (m/w/d) ,Dr. Ausbüttel & Co. GmbH,Hybrid,Full-time,"Talend, ERP",German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing
4173000083,Duales Studium Betriebswirtschaftslehre Master (m/w/d),system-helden,On-site,Full-time,None,German,Bonn,North Rhine-Westphalia,Germany,Banking & Financial Services
3925561081,Data Engineer (all genders) ,adesso SE,On-site,Full-time,"AWS, CI/CD, Java, GCP, Ansible, Git, Scala, Cloud, Python, Kafka, Azure",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing
4094456122,Lead Data Strategy Consultant (w/m/x) ,NTT DATA Europe & Latam,NULL,NULL,None,English & German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4148846093,Business Analyst - Customer Portal (gn) Vollzeit/ Teilzeit ,DKV Mobility,On-site,Full-time,None,German,Ratingen,North Rhine-Westphalia,Germany,Digital
4130998004,Analytics Engineer (m/w/d) ,FUNKE,Hybrid,Full-time,"dbt, Google Cloud Platform, Cloud, Python, Google Cloud, SQL",German,Berlin,Berlin,Germany,Digital
4135211933,Product Owner - Musterhaus.net (m/w/d) ,FUNKE,Hybrid,Full-time,None,English & German,Lunenburg,Lower Saxony,Germany,Sales & Marketing
4121399671,Referent Bilanzierung (m/w/d) ,Amprion GmbH,On-site,Full-time,SAP,German,Dortmund,North Rhine-Westphalia,Germany,Telecom
4177426426,Consultant Forensik - Technology & Data Analytics (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Java, R, Machine Learning (ML), Python, SQL",English & German,Essen,North Rhine-Westphalia,Germany,Digital
4149218984,Data scientist/Analist- Gaming industry experience required ,Harnham,Remote,Contract,"SQL, Python",English,,,European Union,Sales & Marketing
4169520823,Business Intelligence Specialist,EFK GmbH,Hybrid,Full-time,Power BI,German,Bremervörde,Lower Saxony,Germany,Travel
4167203077,Data Scientist (m/w/d) - datengetriebenes KI Marketing,Highlander Solutions,Hybrid,Full-time,None,German,Hamburg,Hamburg,Germany,Sales & Marketing
4000210976,Forecasting Data Scientist SCM (m/w/d) ,ALDI SÜD,NULL,NULL,"SAP, R, SQL",German,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Digital
4156114463,IT Anwendungsbetreuer (m/w/d) Medizinische Informationssysteme ,Contilia,Hybrid,Full-time,None,German,Essen,North Rhine-Westphalia,Germany,Digital
4151378745,Data Warehouse / Business Intelligence Developer m/w/d,ROLLER GmbH & Co. KG,On-site,Full-time,"MS SQL Server, SQL, Power BI",German,Gelsenkirchen,North Rhine-Westphalia,Germany,Sales & Marketing
4160340126,Spezialist Risikocontrolling (m/w/d),BANTLEON,Hybrid,Full-time,MS Office,German,Hannover,Lower Saxony,Germany,Banking & Financial Services
4147967338,Senior Consultant AI & Data Strategy (m/w/d) in Düsseldorf ,Deloitte,NULL,NULL,Cloud,English & German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
4011974707,Data Scientist (w/m/d) ,Capgemini,Hybrid,Full-time,"AWS, Talend, Java, SAP, Spark, Qlik, Python, Tableau, Snowflake",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4138995225,Data Scientist (all genders) ,Expleo Group,Hybrid,Full-time,"R, Spark, Python, Tableau, Power BI, SQL",German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4095563178,DATA SCIENTIST (M/W/D),MORGEN & MORGEN GmbH,Remote,Full-time,"SQL, Python, Azure",German,Rüsselsheim,Hesse,Germany,Banking & Financial Services
4159600751,Data Scientist / AI Developer (m/w/d) ,Sopra Steria,On-site,Full-time,"Java, scikit-learn, Generative AI, Python, Decision Trees",German,,,Cologne Bonn Region,Digital
4150295943,Expert Data Analyst (m/w/d),metrofibre,On-site,Full-time,Excel,German,Düsseldorf,North Rhine-Westphalia,Germany,Digital
4080526983,Data Scientist (m/w/d) ,Interhyp Gruppe,Hybrid,Full-time,"Jupyter, Docker, Databricks, Python, Tableau, Microsoft Azure, Azure",German,Munich,Bavaria,Germany,Sales & Marketing
3834278472,Data Scientist (w/m/d),Highberg MediaMinds,On-site,Full-time,"BigQuery, R, Python, Google Cloud, dbt, Pandas, Keras, ETL-Pipelines, NLTK, PyTorch, Looker, Tableau, Cloud, Kubernetes, SQL, PowerBI, Google Cloud Platform, ETL, Docker",German,Hamburg,Hamburg,Germany,Digital
4055502559,Business Analyst / Product Owner für die Automobilbranche (m/f/d) ,CGI Nederland,NULL,NULL,None,German,,,Hannover-Braunschweig-Göttingen-Wolfsburg Region,Banking & Financial Services
4145766708,Product Owner Data (m/w/d) ,Zoi,Hybrid,Full-time,Cloud,German,Berlin,Berlin,Germany,Banking & Financial Services
4139172435,(Senior) Consultant Data Engineering & Automation - Consulting (Financial Services) (w/m/d) ,EY,On-site,Full-time,"R, SQL, Python, Power BI",English & German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
3932295234,Architect Data & Analytics Platform w/m/d ,Computacenter,Hybrid,Full-time,Cloud,German,,,Berlin Metropolitan Area,Digital
3733043229,Analyst IT-Consulting (all genders) ,adesso SE,On-site,Full-time,None,German,Leipzig,Saxony,Germany,Sales & Marketing
4176551002,Consultant Datenstrategie / AI & Data (m/w/d) in Köln ,Deloitte,NULL,NULL,Cloud,English & German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4178407642,Specialist Price Management (m/w/d),Reuter Gruppe,On-site,Full-time,MS Office,German,Mönchengladbach,North Rhine-Westphalia,Germany,Sales & Marketing
4175813165,Business Analyst (m/w/d) - Digitale Antragsprozesse ,Swiss Life Deutschland,Hybrid,Full-time,None,German,Hannover,Lower Saxony,Germany,Banking & Financial Services
3989060596,Data Engineer (m/f/d),Artefact,NULL,NULL,"AWS, GCP, Spark, Cloud, ML, Kafka, Docker, NLP",English,Hamburg,Hamburg,Germany,Digital
4157077339,Business Consultant Datenmigration (all genders) ,adesso SE,On-site,Full-time,None,German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4176551001,Consultant Datenstrategie / AI & Data (m/w/d) in Düsseldorf ,Deloitte,NULL,NULL,Cloud,English & German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
3932290731,Architect Data & Analytics Platform w/m/d ,Computacenter,Hybrid,Full-time,Cloud,German,,,Greater Nuremberg Metropolitan Area,Digital
2838806618,(Senior) Manager Data Analytics & Business Insights (m/w/d) ,Deloitte,NULL,NULL,"R, Qlik, Python, Power BI, SQL",English & German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
3733047001,Data Engineer (all genders) ,adesso SE,On-site,Full-time,"AWS, CI/CD, Java, GCP, Ansible, Git, Scala, Cloud, Python, Kafka, Azure",German,Hannover,Lower Saxony,Germany,Sales & Marketing
4178157835,Product Owner Data / Credit Applications (gn) Vollzeit / Teilzeit ,DKV Mobility,On-site,Full-time,None,German,Ratingen,North Rhine-Westphalia,Germany,Sales & Marketing
4164055479,Business Analyst (m/w/d) – Supply Chain & Einkauf ,HÖVELER HOLZMANN a valantic company,Hybrid,Full-time,"MS Office, Excel",German,Düsseldorf,North Rhine-Westphalia,Germany,Digital
4146362148,Business Analyst IT-Nachfrage (m/w/d) ,ERGO Group AG,On-site,Full-time,"SAP, Azure",German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
4134514842,Student Analyst / Data Scientist – Power & Hydrogen Markets (Internship or Working Student) ,LexisNexis Risk Solutions,On-site,Full-time,"Java, SQL, Python",English,Karlsruhe,Baden-Württemberg,Germany,Banking & Financial Services
3519265179,Consultant Data Science Credit Risk (m/w/d) in Köln ,Deloitte,NULL,NULL,"R, Python, Text Mining",English & German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4161254269,Business Analyst - Commercial (m/w/d),Picnic,On-site,Full-time,None,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4167963639,"Data Engineers, Analysts & Scientists (w|m|d)",BridgingIT,Hybrid,Full-time,"AWS, Databricks, Python, Tableau, Power BI, SQL, Snowflake, Azure",German,Stuttgart,Baden-Württemberg,Germany,Digital
4143470392,Product Developer (m/w/d) ,SONAE ARAUCO,On-site,Full-time,None,German,Nettgau,Lower Saxony,Germany,Sales & Marketing
3965644032,Financial Data Scientist (m/w/d) – Shares / Funds,WM Gruppe,On-site,Full-time,"Excel, SQL, PowerBI",German,Frankfurt,Hesse,Germany,Banking & Financial Services
4101174847,Data Analyst (m/w/d) ZEIT ONLINE,DIE ZEIT,Hybrid,Full-time,SQL,German,Hamburg,Hamburg,Germany,Digital
3790519678,(Senior) Data Engineer w/m/d ,Computacenter,Hybrid,Full-time,Cloud,German,,,Greater Hamburg Area,Digital
4124328666,Dozent Wirtschaftsinformatik Planen und Entscheiden (m/w/d) ,IU International University of Applied Sciences,On-site,Part-time,None,German,Hannover,Lower Saxony,Germany,Digital
4157076418,Business Consultant Datenmigration (all genders) ,adesso SE,On-site,Full-time,None,German,Dortmund,North Rhine-Westphalia,Germany,Banking & Financial Services
4157275861,Senior Aktuar:in,JCW,Hybrid,Full-time,None,German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
3294495770,IT-Manager Data Analytics (m/w/d) in Stuttgart ,Deloitte,NULL,NULL,None,English & German,Stuttgart,Baden-Württemberg,Germany,Banking & Financial Services
3790517838,(Senior) Data Engineer w/m/d ,Computacenter,Hybrid,Full-time,Cloud,German,,,Stuttgart Region,Digital
4166223493,Expert Data Stewardship (m/f/d) ,BASF,Hybrid,Full-time,SAP,English,Berlin,Berlin,Germany,Digital
4046663009,(Junior) S/4HANA Group Reporting Manager (m/w/d) ,Körber,Hybrid,Full-time,None,English & German,Hamburg,Hamburg,Germany,Digital
4177238241,Data Analyst,Not Found,Remote,Full-time,"R, Statistics, SQL, Python",English,,,Germany,Unknown
4130164454,Senior Game Analyst,Bring It On,Remote,Full-time,"R, ML, SQL",English,,,Germany,Sales & Marketing
4177236694,Data Analyst,Glesdoor HR Group,Remote,Full-time,Statistics,English,,,Germany,Unknown
4174453527,Manager Customer Experience - Data Analyst (w/m/d) ,PwC Deutschland,Hybrid,Full-time,None,German,Mannheim,Baden-Württemberg,Germany,Banking & Financial Services
4167268221,Praktikant Process Mining (m/w/d) in Düsseldorf ,Deloitte,NULL,NULL,"AWS, Data Mining, MS Office, Spark, Cloud, Tableau, Google Cloud, SQL, PowerBI, Azure",English & German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
4180892160,Praktikant:in (m/w/d) Digital Capabilities ,Johnson & Johnson,NULL,NULL,"AWS, Python, PowerBI",German,Norderstedt,Schleswig-Holstein,Germany,Product
4177428002,Consultant Forensik - Technology & Data Analytics (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Java, R, Machine Learning (ML), Python, SQL",English & German,Hamburg,Hamburg,Germany,Digital
4157901833,Nachhaltigkeitsanalyst (m/w/d) in Walldorf ,Deloitte,NULL,NULL,None,English & German,Walldorf,Baden-Württemberg,Germany,Banking & Financial Services
4086408112,Connected Planning & Analytics Senior Consultant (Anaplan Solution Architect) (all genders) ,valantic,NULL,NULL,None,English,Munich,Bavaria,Germany,Banking & Financial Services
4157117890,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,NULL,NULL,"SAP, Cloud, Tableau",German,Hannover,Lower Saxony,Germany,Banking & Financial Services
3733045331,Senior SAP Analytics Consultant (all genders) ,adesso SE,On-site,Full-time,"SAP, Cloud",German,Walldorf,Baden-Württemberg,Germany,Sales & Marketing
4167266449,Praktikant Process Mining (m/w/d) in Hamburg ,Deloitte,NULL,NULL,"AWS, Data Mining, MS Office, Spark, Cloud, Tableau, Google Cloud, SQL, PowerBI, Azure",English & German,Hamburg,Hamburg,Germany,Banking & Financial Services
3966174532,Senior Consultant (all genders) Visual Analytics & BI ,valantic,NULL,NULL,"Qlik, Tableau, Power BI",English & German,Hamburg,Hamburg,Germany,Digital
4173857443,Praktikum Pünktlichkeitsreporting (w/m/d) ,Deutsche Bahn,NULL,NULL,"R, Python, Excel",German,Frankfurt am Main,Hesse,Germany,Sales & Marketing
4137442821,Senior Consultant Data & Analytics - Process Mining (all genders) ,adesso SE,On-site,Full-time,"SAP, SQL, Python",German,Bremen,Bremen,Germany,Sales & Marketing
4151958993,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Databricks, Cloud, ERP, Power BI",German,Stuttgart,Baden-Württemberg,Germany,Banking & Financial Services
4157117793,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,NULL,NULL,"SAP, Cloud, Tableau",German,Erfurt,Thuringia,Germany,Banking & Financial Services
4169930038,Data Quality Specialist with German (m/f/d) On- site in Essen ,TELUS Digital,On-site,Full-time,Statistics,English,Bochum,North Rhine-Westphalia,Germany,Sales & Marketing
3895932653,"(Assistant) Consultant (m/w/d) SAP Planning, Data Management oder Analytics",All for One I Analytics & Insights,Remote,Full-time,"SAP, Cloud",German,,,Germany,Banking & Financial Services
4137444671,Senior Consultant Data & Analytics - Process Mining (all genders) ,adesso SE,On-site,Full-time,"SAP, SQL, Python",German,Karlsruhe,Baden-Württemberg,Germany,Sales & Marketing
3544858264,Senior Consultant Forensic - Data Analytics (m/w/d) in Hamburg ,Deloitte,NULL,NULL,"ETL, Data Mining, SAP, R, MS Office, Qlik, ERP, Python, Power BI, SQL",English & German,Hamburg,Hamburg,Germany,Banking & Financial Services
4083033958,"Online Data Analyst (m,f,d) - Germany ",TELUS Digital,Remote,Part-time,None,English,,,Germany,Digital
4167268224,Praktikant Process Mining (m/w/d) in Frankfurt (Main) ,Deloitte,NULL,NULL,"AWS, Data Mining, MS Office, Spark, Cloud, Tableau, Google Cloud, SQL, PowerBI, Azure",English & German,Frankfurt am Main,Hesse,Germany,Banking & Financial Services
4174443162,"Consultant Valuation, Modeling & Analytics (w/m/d) ",PwC Deutschland,Hybrid,Full-time,None,English & German,Nuremberg,Bavaria,Germany,Banking & Financial Services
3644711823,Senior Consultant Forensic - Data Analytics (m/w/d) in München ,Deloitte,NULL,NULL,"ETL, Data Mining, SAP, R, MS Office, Qlik, ERP, Python, Power BI, SQL",English & German,Munich,Bavaria,Germany,Banking & Financial Services
4114498704,Senior Applied Scientist - Lounge Scalability Team (all genders) ,Zalando,Hybrid,Full-time,"Pandas, scikit-learn, Spark, XGBoost, ML, Python, SQL, A/B testing",English,Berlin,Berlin,Germany,Digital
4072980856,Business Analyst BI (m/w/d),Unternehmensgruppe Theo Müller,On-site,Full-time,"SAP, Cloud, Databricks",English & German,Leppersdorf,Saxony,Germany,Sales & Marketing
4019108695,Power BI Consultant (m/w/d),Obungi,Hybrid,Full-time,"Microsoft Power BI, Power BI",German,Hamburg,Hamburg,Germany,Banking & Financial Services
4159648069,"Data Analyst (m/w/d) - The Data School Deutschland, Hamburg",The Information Lab Deutschland,On-site,Contract,"Alteryx, SQL, Tableau, Power BI",German,Hamburg,Hamburg,Germany,Banking & Financial Services
4133378952,IT Data Analyst Palantir Foundry (w/m/d) ,EnBW Energie Baden-Württemberg AG,NULL,NULL,Cloud,German,Karlsruhe,Baden-Württemberg,Germany,Banking & Financial Services
4176597761,Article Master Expert (w/m/d) ,YouGov,On-site,Full-time,"R, Python, Excel",German,Nuremberg,Bavaria,Germany,Banking & Financial Services
4145856594,Data Scientist (m/w/d) – Versorgungstechnik & Energieeffizienz,SigmaHeat,On-site,Full-time,"R, Python",German,Hannover,Lower Saxony,Germany,Sales & Marketing
4145738339,Business Intelligence-Analyst (m/w/d) ,BabyOne Franchise- und Systemzentrale GmbH,Hybrid,Full-time,Power BI,German,Münster,North Rhine-Westphalia,Germany,Sales & Marketing
4159671059,Senior TM1 Planning Analytics Consultant (m/w/d),accantec group,Remote,Full-time,SQL,German,,,Germany,Sales & Marketing
4170684381,Integrated Forecast Manager - Performance Analyst (m/f/d) (Wirtschaftsinformatiker/in (Fachschule)/B. Prof. Wirtsch.),G.F. Peters & Partner GmbH,On-site,Part-time,None,English,Donauwörth,Bavaria,Germany,Telecom
4159074263,Working student for Data Science Research (m/w/d) ,TK Elevator,Hybrid,Part-time,"Jupyter, CI/CD, SciPy, PyTorch, NumPy, Python, Power BI, Scikit-learn, SQL",English,Düsseldorf,North Rhine-Westphalia,Germany,Digital
4172313086,Data Analyst (m/w/d) Demand Forecasting / Supply Chain Management,ENERPARC AG,On-site,Full-time,"Excel, Power BI",English & German,Hamburg,Hamburg,Germany,Digital
4180454816,Praktikant:in Data Scientist/Business Analyst 2025,DB Netz AG,On-site,Full-time,None,German,Frankfurt,Hesse,Germany,Sales & Marketing
4170172912,Datenanalyst / Data Scientist (w/m/d) für Vorhersagen von Solar- und Windleistungen,energy & meteo systems GmbH | emsys VPP GmbH | emsys grid services GmbH,On-site,Full-time,None,German,Oldenburg,Lower Saxony,Germany,Sales & Marketing
4128884366,Analyst für anonymisierte Medikationsdaten (m/w/d) ,CompuGroup Medical SE & Co. KGaA,Hybrid,Full-time,"R, SAS, Python",German,Esch,Hesse,Germany,Sales & Marketing
3852314463,Data Collector,TSMG Holding,Remote,Full-time,None,English,Passau,Bavaria,Germany,Unknown
4143254974,Data Analyst (m/w/d) in der Krankenversicherung,Mecklenburgische Versicherungs-Gesellschaft a. G.,Hybrid,Full-time,"R, SAS",German,Hannover,Lower Saxony,Germany,Banking & Financial Services
4138990940,Data Scientist (all genders) ,Expleo Group,Hybrid,Full-time,"R, Spark, Python, Tableau, Power BI, SQL",German,Munich,Bavaria,Germany,Banking & Financial Services
4180851205,Experte Messdatenmanagement (m/w/d) ,TieTalent,On-site,Full-time,SAP,German,Hamburg,Hamburg,Germany,Digital
4174190970,Analyst - Media Intelligence - GERMAN speaking - (m-w-d) ,Brandwatch,Remote,Full-time,Excel,English & German,Frankfurt,Hesse,Germany,Sales & Marketing
4052032203,(SENIOR) CONSULTANT DATA & ANALYTICS (ALL GENDERS),noventum consulting GmbH,Hybrid,Full-time,None,German,Münster,North Rhine-Westphalia,Germany,Digital
4128022196,KI Prompter (m/w/d) mit Deutschkenntnissen | Vor Ort in Essen ,TELUS Digital,On-site,Full-time,None,German,Essen,North Rhine-Westphalia,Germany,Digital
4178659183,Data Solutions Engineer (w/m/d),change2target AI,Hybrid,Full-time,"Athena, AWS, Excel, Quicksight, AWS Stack, Power Query, Python, Alteryx, Power BI, SQL, Lambda",German,Munich,Bavaria,Germany,Digital
4125969702,BI-Architekt/System-Developer/App-Management (m/w/d) ,GOLDNER GmbH,Hybrid,Full-time,None,German,Münchberg,Bavaria,Germany,Digital
4168222311,Cloud Engineer ,GuideCom AG,Hybrid,Full-time,"Docker, Kubernetes, GitLab",German,Münster,North Rhine-Westphalia,Germany,Banking & Financial Services
4157713746,Business Technology Engineer (m/w/d) ,Infrareal Holding GmbH & Co. KG,Hybrid,Full-time,None,German,Marburg an der Lahn,Hesse,Germany,Banking & Financial Services
4152748765,Software Engineer,CIS Electronics Engineering,On-site,Contract,None,English,North Rhine-Westphalia,,Germany,Digital
4105999232,Software Engineer ,Piper Maddox,Hybrid,Full-time,Python,English,North Rhine-Westphalia,,Germany,Travel
4141609339,Data Platform Engineer (m/f/d) ,evoila,Hybrid,Full-time,"CI/CD, Spark, Airflow, Apache Spark, Cloud, Kubernetes, Python, Kafka",English,Mainz,Rhineland-Palatinate,Germany,Sales & Marketing
4176542368,Senior Data Engineer ,TAKKT Group,Hybrid,Full-time,"CI/CD, Python, SQL, Snowflake, Azure",English,Stuttgart,Baden-Württemberg,Germany,Banking & Financial Services
4132097929,Senior System Engineer,Labyrinth Recruitment,On-site,Full-time,None,English,Mecklenburg-West Pomerania,,Germany,Sales & Marketing
4139676104,Senior Data Engineer (m/w/d) ,Trianel GmbH,On-site,Full-time,"MS SQL Server (SSIS/SSAS), Datalakehouse, MS SQL Server, Python, C#, SQL, Snowflake",German,Aachen,North Rhine-Westphalia,Germany,Digital
4079113172,Frontend Engineer - Data Visualization ,Celonis,NULL,NULL,None,English,Munich,Bavaria,Germany,Banking & Financial Services
4160523425,Mid-level Data Engineer (m/f/d),CoreTylynt,On-site,Full-time,"Kinesis, AWS, Terraform, Spark, Databricks, Python, Salesforce, Kafka, SQL, Postgres",English,Berlin,,Germany,Banking & Financial Services
4159097559,Senior Data Engineer (w/m/d),Crewmeister,Hybrid,Full-time,"BigQuery, ETL, scikit-learn, TensorFlow, PyTorch, Python, KPI, SQL",English,Munich,Bavaria,Germany,Banking & Financial Services
4150882150,SQL Developer,UST,Hybrid,Full-time,"SQL, Python, LUA",English,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4158391774,Senior Data Engineer (m/w/d) ,Schunk Group,Hybrid,Full-time,"ETL, PySpark, Spark, Databricks, Cloud, Python, SQL, Azure",German,Heuchelheim,Hesse,Germany,Banking & Financial Services
