job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry,Job_Title,Mapped_Skill_Set
4137488496,Data Analyst (m/f/d) - SAP & Finance ,Statista,Unknown,Unknown,"SQL, dbt",English,Hamburg,Hamburg,Germany,Product,Data Analyst,"dbt, SQL"
4174893085,Working Student Business Intelligence (m/f/d),BayWa r.e. Solar Trade Global,On-site,Full-time,"PowerBI, SQL, Tableau",English,Tübingen,Baden-Württemberg,Germany,Sales & Marketing,Other,"Power BI, Tableau, SQL"
4170166020,Data Analyst - 24 month contract ,Audible,Unknown,Unknown,"Python, SQL, Microsoft Excel, PowerBI, Excel, Tableau, R, Statistics",English,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,"Power BI, Statistics, R, SQL, Excel/Google Sheets, Python, Tableau"
4152995274,Data Analyst Internship (m/w/d),HANGAR 901 Aircraft Maintenance GmbH,Hybrid,Internship,"Python, SQL, Power BI, R, Statistics",English,Hirschfeld,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"Power BI, Statistics, R, SQL, Python"
3733047097,Data & Analytics Lead Consultant (all genders) ,adesso SE,On-site,Full-time,Talend,German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Talend
4151962561,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Kiel,Schleswig-Holstein,Germany,Sales & Marketing,Data Analyst,"Power BI, Databricks, SAP, ERP, GCP"
4100048146,Business / Data Analyst (all genders),Paessler GmbH,Hybrid,Full-time,"SQL, Excel, Power BI",English,Nuremberg,Bavaria,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Power BI, SQL"
4137198898,SAP Senior Consultant (m|w|d) - Schwerpunkt Advanced Analytics ,Computer Futures,Hybrid,Full-time,"SAP, Python, SQL, Google Cloud Platform, Cloud, Databricks, Google Cloud, Azure, R, Microsoft Azure, AWS",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Databricks, R, AWS, SQL, Python, SAP, Azure, GCP"
4162000850,"Senior Product Data Analyst, AdTech (Decisions Alliance) ",HelloFresh,Unknown,Unknown,"Python, SQL, KPI",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"Python, KPIs, SQL"
4141300542,Student assistant (m/f/d) data analysis,Kassenärztliche Vereinigung Westfalen-Lippe (KVWL),On-site,Part-time,"SQL, R, Power BI, Microsoft Power BI",English,Dortmund,North Rhine-Westphalia,Germany,Product,Data Analyst,"Power BI, R, SQL"
4157116815,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,Unknown,Unknown,"Cloud, Tableau, SAP",German,Karlsruhe,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"Tableau, SAP, GCP"
4094754318,Portfolio Analyst:in / Data Analyst:in im Portfolio Steering Specialty ,HDI Group,Hybrid,Full-time,"Python, Java, R, Power BI",German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"Python, Power BI, Java, R"
4150502401,Consultant Controlling & Finance Business Intelligence (m/f/d) ,METRO AG,On-site,Full-time,"SAP, Python, SQL, OLAP, KPI, Excel, Tableau, Qlik, R",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"OLAP, R, SQL, Excel/Google Sheets, Python, Qliksense, SAP, KPIs, Tableau"
4103705364,Senior Game Data Analyst ,CrazyLabs,Remote,Full-time,"SQL, Statistics, Tableau",English,Unknown,Unknown,Germany,Product,Data Analyst,"Tableau, Statistics, SQL"
4173909094,Senior Data Analyst (Revenue Intelligence) ,AUTODOC,Unknown,Unknown,"Python, SQL, A/B testing, Tableau, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Python, A/B testing, Tableau"
4177438788,Senior Business Intelligence Analyst - Retail Giant,Xcede,On-site,Full-time,"SQL, KPI,  DAX, Power BI",English,Brunswick,Lower Saxony,Germany,Product,Data Analyst,"Power BI, KPIs, SQL"
4173165567,"Data analyst (Monochains, Multinetwork and Cosmos Hub Ecosystem)",P2P.org,Remote,Full-time,"Python, SQL, Airflow, Tableau, dbt, Statistics, ETL",English Required,Unknown,Unknown,Germany,Product,Data Analyst,"Airflow, ETL Tools, Statistics, SQL, Python, dbt, Tableau"
4178431400,Senior Data Analyst ,Fusion Consulting,Remote,Full-time,"Python, SQL, Cloud, Power BI, Snowflake, MS SQL Server, ETL processes, ETL",English,Mainz,Rhineland-Palatinate,Germany,Product,Data Analyst,"Power BI, ETL Tools, SQL, Python, Snowflake, GCP"
4165441069,Senior Business Intelligence Consultant ,Signify Technology,Remote,Full-time,Cloud,English,Hamburg,Unknown,Germany,Product,Data Analyst,GCP
3586237573,Business Intelligence / Data Analyst (m/w/d),Consultix GmbH,On-site,Full-time,"SQL, Excel, Oracle",English & German,Bremen,Bremen,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, SQL"
4111063762,Data Science & Pricing Analyst (w/m/d),Ayvens,Hybrid,Full-time,"Python, SQL, R, Excel",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Python, R, SQL"
4152597366,"Senior BI Analyst (Data Vault 2.0, Tableau, Remote)",Xcede Group,Remote,Full-time,"SQL, Snowflake, Tableau",English,Unknown,Unknown,Germany,Product,Data Analyst,"Tableau, Snowflake, SQL"
3733040905,Data & Analytics Lead Consultant (all genders) ,adesso SE,On-site,Full-time,Talend,German,Jena,Thuringia,Germany,Sales & Marketing,Data Analyst,Talend
4099386264,Data Analyst,Keen Games,Remote,Full-time,"Python, SQL, Power BI, Tableau, R, Statistics",English,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Analyst,"Power BI, Statistics, R, SQL, Python, Tableau"
4151960889,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Leipzig,Saxony,Germany,Sales & Marketing,Data Analyst,"Power BI, Databricks, SAP, ERP, GCP"
4157121346,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,Unknown,Unknown,"Cloud, Tableau, SAP",German,Halle,Saxony-Anhalt,Germany,Sales & Marketing,Data Analyst,"Tableau, SAP, GCP"
3967804512,SAP Analytics Transformation Consultant (w/m/d) ,EY,On-site,Full-time,"Cloud, SAP",German,Mannheim,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4173813684,Data Analyst (d/f/m) in Customer Service ,mobile.de,Hybrid,Full-time,"Python, R, Looker, Statistics",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"Python, Statistics, Google Data Studio, R"
4173579310,Business Intelligence Consultant* Tableau,FELD M,Remote,Full-time,"Git, SQL, Snowflake, Airflow, Tableau, dbt",English,Unknown,Unknown,Germany,Product,Data Analyst,"Airflow, SQL, git, Snowflake, dbt, Tableau"
4083066794,Intelligence Analyst Intern - Advanced Research Team (Remote) ,CrowdStrike,Remote,Full-time,Python,English,Munich,Bavaria,Germany,Product,Data Analyst,Python
4175398336,Data analyst - (Remote - Europe/EU),Jobgether,Remote,Full-time,"Python, SQL, Airflow, A/B testing, Tableau, dbt, BigQuery, ETL tools, Statistics, ETL",English,Unknown,Unknown,Germany,Telecom,Data Analyst,"Airflow, ETL Tools, Statistics, SQL, Python, BigQuery, A/B testing, dbt, Tableau"
4161491746,"Senior Business Intelligence Developer/Analyst (Bangkok Based, Relocation Provided) ",Agoda,Hybrid,Full-time,"SQL, Spark, R, ETL tools, ETL",English,Berlin,Berlin,Germany,Product,Data Analyst,"Spark, ETL Tools, R, SQL"
4029268946,Consultant AI & Data Analytics / Data Science (m/w/d) ,Deloitte,Unknown,Unknown,"Java, TensorFlow, Python, NLP, Google Cloud Platform, Cloud, Google Cloud, Azure, Spark, Qlik, R, Microsoft Azure, Keras",English & German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"NLTK/NLP, Keras, Java, R, Python, Spark, Qliksense, Azure, GCP, TensorFlow"
4109305673,"Data Analyst - Supply, Sales & Operations (f/m/x) ",Tourlane,Hybrid,Full-time,"A/B tests, Python, SQL, Snowflake, Salesforce, A/B testing, dbt, R, Looker",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"Salesforce, Google Data Studio, R, SQL, Python, Snowflake, A/B testing, dbt"
4057844107,Consultant Data Analytics (all genders) ,diconium,Hybrid,Full-time,"predictive analysis, Python, SQL, Azure, PowerBI, Adobe Analytics, Google Analytics, AWS",English,Stuttgart,Baden-Württemberg,Germany,Product,Data Analyst,"Power BI, ML, Adobe Analytics, AWS, Google Analytics, SQL, Python, Azure"
4178081017,Data Science Trainee & Intern,CONNECTMETA.AI,Unknown,Unknown,"Pandas, Python, NLP, NumPy, TensorFlow",English,Unknown,Unknown,Germany,Telecom,Data Scientist,"NLTK/NLP, Python, TensorFlow"
4165449089,Sustainability Data Analyst (f/m/x) ,Sysmex Europe,Hybrid,Full-time,"Power BI, SAP",English,Norderstedt,Schleswig-Holstein,Germany,Product,Data Analyst,"Power BI, SAP"
4114114648,Consultant (m/w/d) - Microsoft Data & Analytics ,Prodware,Hybrid,Full-time,"ERP, Power BI, Microsoft Power BI",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Power BI, ERP"
3963460771,AI & Data - Analyst ,AlixPartners,Hybrid,Full-time,"Java, Python, SQL, Databricks, Azure, Apache Spark, Spark, R, AWS",English & German,Munich,Bavaria,Germany,Product,Data Analyst,"Databricks, Java, R, SQL, AWS, Python, Spark, Azure"
4172244650,Werkstudent* Data Analytics ,Berenberg,Unknown,Unknown,"Qlik, SQL, Oracle",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Analyst,"Qliksense, SQL"
4134661551,Staff Data Analyst ,GetYourGuide,Hybrid,Full-time,"Python, SQL, Airflow, Jupyter, Spark, Looker, ETL",English,Berlin,Berlin,Germany,Product,Data Analyst,"Airflow, ETL Tools, Google Data Studio, SQL, Python, Spark"
4178425693,Praktikum Associate Consultant Data Science (m/w/d) – Köln oder Bonn ,Simon-Kucher,Hybrid,Internship,"Python, SQL, scikit-learn",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Scipy/scikit-learn, Python, SQL"
3733042694,Senior SAP Analytics Consultant (all genders) ,adesso SE,On-site,Full-time,"Cloud, SAP",German,Jena,Thuringia,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4031998426,Data Analyst - Product,trivago,Hybrid,Full-time,"A/B tests, Python, Airflow, A/B testing, R",English,Düsseldorf,North Rhine-Westphalia,Germany,Product,Data Analyst,"Airflow, Python, R, A/B testing"
4156567924,Data Analyst,Keen Games,Remote,Full-time,"Python, SQL, Power BI, Tableau, R, Statistics",English,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Power BI, Statistics, R, SQL, Python, Tableau"
4172661945,IT-Analyst / Datenanalytiker (m/w/d),top itservices AG,Remote,Full-time,Azure,German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,Azure
4151964174,Berater SAP Analytics Public Sector (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Cloud, SAP",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
3844252335,Junior Consultant Business Intelligence (m/w/d),Autowork GmbH,On-site,Full-time,ETL,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,ETL Tools
4161495302,"Senior Business Intelligence Developer/Analyst (Bangkok Based, Relocation Provided) ",Agoda,Hybrid,Full-time,"SQL, Spark, R, ETL tools, ETL",English,Cologne,North Rhine-Westphalia,Germany,Product,Data Analyst,"Spark, ETL Tools, R, SQL"
3544855661,Senior Consultant Forensic - Data Analytics (m/w/d) in Frankfurt (Main) ,Deloitte,Unknown,Unknown,"MS Office, SAP, Python, SQL, Data Mining, Power BI, ERP, Qlik, R, ETL",English & German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Analyst,"Power BI, ETL Tools, MS Office, R, SQL, Python, Qliksense, SAP, ERP"
4154090746,Trainee Web Analytics / Digital Data Analyst / Tracking ... (Onlinemarketing-Manager/in),Njoy Online Marketing GmbH,On-site,Full-time,"Java, R, Google Analytics",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Google Analytics, Java, R"
4147646030,(Senior) Data Analyst Tableau / SAC (m/f/d),ALDI DX,Hybrid,Full-time,"SAP, SQL, Cloud, Power BI, Databricks, Alteryx, Tableau, ETL tools, ETL",English,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Product,Data Analyst,"Power BI, ETL Tools, Databricks, Alteryx, SQL, SAP, Tableau, GCP"
4148754680,(Senior) Consultant Data & Analytics / People Advisory Services (w/m/d) ,EY,On-site,Full-time,"Python, Excel",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Python"
4158300567,"Senior Data Analyst, Product Analytics ",GetYourGuide,Hybrid,Full-time,"Python, SQL, Airflow, Jupyter, Spark, Looker, ETL",English,Berlin,Berlin,Germany,Product,Data Analyst,"Airflow, ETL Tools, Google Data Studio, SQL, Python, Spark"
4170844015,Datenanalyst:in,passport Business Engineering GmbH,Hybrid,Full-time,SQL,German,Rostock,Mecklenburg-West Pomerania,Germany,Sales & Marketing,Data Analyst,SQL
4123831189,DATA ANALYST (M/W/D),base camp management consulting GmbH,Hybrid,Full-time,"Python, SQL, Talend, PowerBI, Tableau",German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"Power BI, SQL, Python, Talend, Tableau"
4161256178,Data Analyst Pricing (m/w/d),OBO Bettermann Group,Remote,Full-time,"Python, PowerBI, Excel, Tableau",German,Menden,North Rhine-Westphalia,Germany,Travel,Data Analyst,"Excel/Google Sheets, Python, Power BI, Tableau"
3733047176,Senior SAP Analytics Consultant (all genders) ,adesso SE,On-site,Full-time,"Cloud, SAP",German,Leipzig,Saxony,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4169616110,Data Analyst / Business Intelligence Consultant,V_labs,Hybrid,Full-time,"Azure, Power BI, ETL processes, ETL",English,Munich,Bavaria,Germany,Product,Data Analyst,"Power BI, ETL Tools, Azure"
4169619171,Werkstudent:in Business Intelligence - Data Analytics (m/w/d),textilwerk.com,Hybrid,Part-time,"SQL, Cloud, Power BI, Google Cloud",German,Emsdetten,North Rhine-Westphalia,Germany,Product,Data Analyst,"Power BI, GCP, SQL"
4151963539,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Bremen,Bremen,Germany,Sales & Marketing,Data Analyst,"Power BI, Databricks, SAP, ERP, GCP"
4169961232,Consultant BI / Analytics (m/w/d),MAXWORX GmbH,On-site,Full-time,"SQL, Power BI, Microsoft Power BI, Excel, Tableau, Qlik",German,Bad Soden-Salmünster,Hesse,Germany,Sales & Marketing,Data Analyst,"Power BI, SQL, Excel/Google Sheets, Qliksense, Tableau"
4167922123,Trainee Web Analytics / Digital Data Analyst / Tracking Manager (m/w/d),Njoy Online Marketing GmbH,Hybrid,Full-time,"Java, R, Google Analytics",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Google Analytics, Java, R"
4082682305,Senior Product Data Analyst - Pricing ,FREENOW,On-site,Full-time,"A/B tests, Python, SQL, R, Statistics",English,Hamburg,Hamburg,Germany,Product,Data Analyst,"Statistics, R, SQL, Python, A/B testing"
4173161861,Working Student Data Analyst / Web Analyst (all genders) ,diconium,Hybrid,Part-time,"Google Analytics, Adobe Analytics, Power BI",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"Power BI, Adobe Analytics, Google Analytics"
4160051212,Data Analyst (m/w/d),CBTW,Hybrid,Full-time,"Power BI, Alteryx, Tableau, Qlik, R",German,Berlin,Berlin,Germany,Product,Data Analyst,"Power BI, Alteryx, R, Qliksense, Tableau"
4157751491,BI/Data Analyst (m/w/d) ,Thieme,Hybrid,Full-time,"SQL, Power BI",German,Stuttgart,Baden-Württemberg,Germany,Healthcare,Data Analyst,"Power BI, SQL"
4169615219,Sustainability Data Analyst (m/w/d),Global Changer,Remote,Full-time,"Python, Excel",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Python"
4143750587,Data/Business Analyst Supply Chain Management (m/w/d) ,Müller Holding GmbH & Co. KG,On-site,Full-time,SQL,German,Ulm,Baden-Württemberg,Germany,Telecom,Data Analyst,SQL
4160421572,Data Analyst (m/w/d),PBM Personal Business Machine AG,Hybrid,Full-time,"Python, R",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Python, R"
4030584528,Data Analyst (m/w/d) ,CHEFS CULINAR,Remote,Full-time,"PowerBI, Tableau",English & German,Weeze,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, Tableau"
4153848590,Business Intelligence Consultant (F/M/X) ,Ascent,Hybrid,Full-time,"SQL, Power BI, Microsoft Power BI, Azure, Tableau, AWS",English,Munich,Bavaria,Germany,Product,Data Analyst,"Power BI, AWS, SQL, Azure, Tableau"
4161492495,"Data Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Excel/Google Sheets, Python, SAS, Tableau"
4165437440,Senior Business Intelligence Consultant ,Signify Technology,Remote,Full-time,Cloud,English,Unknown,Unknown,Germany,Product,Data Analyst,GCP
4137443805,Senior Consultant Data & Analytics - Process Mining (all genders) ,adesso SE,On-site,Full-time,"Python, SQL, SAP",German,Rostock,Mecklenburg-West Pomerania,Germany,Sales & Marketing,Data Analyst,"Python, SAP, SQL"
4116713661,Data Analyst - Warehouse Management (m/w/d),ALDI DX,Hybrid,Full-time,"MS Office, Excel, Tableau, SAP",English,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Product,Data Analyst,"Excel/Google Sheets, Tableau, SAP, MS Office"
4175021443,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, Databricks, SAP, ERP, GCP"
4150414705,Operations Research Analyst (m/w/d),flaschenpost SE,Remote,Full-time,"Docker, Kubernetes, Python, SQL, Azure, R",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Docker, R, SQL, Kubernetes, Python, Azure"
4157254892,QA (Data) Analyst (f/m/d),shipzero,Hybrid,Full-time,SQL,English,Hamburg,Hamburg,Germany,Product,Data Analyst,SQL
4103860044,Intelligence Analyst Intern - Technical Analysis Cell (Remote) ,CrowdStrike,Remote,Full-time,"Java, GCP, Python, Cloud, Azure, Golang, C#, AWS",English,Munich,Bavaria,Germany,Product,Data Analyst,"Java, AWS, Python, Azure, Golang, GCP"
4143228401,Operations & Quality Data Analyst,Graphite Materials & Systems | SGL Carbon,On-site,Full-time,"Qlik, Excel, MS Office, SAP",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Qliksense, MS Office, SAP"
4176192916,(Junior) Sales & Business Analyst (m/w/d) Schwerpunkt Verkaufsanalyse,BauWatch Group,On-site,Full-time,Salesforce,German,Ratingen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Salesforce
4167594819,Internship Process Management / Data Analyst ,Lufthansa Technik Logistik Services,Unknown,Unknown,"SQL, Excel, Power BI",English,Hamburg,Hamburg,Germany,Product,Data Analyst,"Excel/Google Sheets, Power BI, SQL"
4149471337,Fraud Intelligence Research Analyst ,BioCatch,On-site,Full-time,"Python, SQL, R",English,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,"Python, R, SQL"
3826412198,Junior Consultant BI | Spannende Business Intelligence Projekte! (mwd),Vesterling AG,Hybrid,Full-time,"Oracle, MySQL, SQL, OLAP, MS SQL Server, ETL",German,Kaiserslautern,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"ETL Tools, OLAP, SQL"
4160072292,Data Analyst (m/w/d) Pricing,DocMorris N.V.,On-site,Full-time,"SQL, Power BI, Tableau",German,Aachen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, Tableau, SQL"
4131123427,Data Scientist - Portfolio Analyst & Product Owner (m/f/d)* - Limited to 12 months ,Munich Re,Hybrid,Contract,"SQL, KPI, Azure, PowerBI, Excel, R",English,Munich,Bavaria,Germany,Product,Data Analyst,"Power BI, R, SQL, Excel/Google Sheets, KPIs, Azure"
